Gene_Symbol,GSM4054763_Counts_SN_C1,GSM4054764_Counts_SN_C2,GSM4054765_Counts_SN_C3,GSM4054766_Counts_SN_C4,GSM4054767_Counts_SN_C5,GSM4054768_Counts_SN_PD1,GSM4054769_Counts_SN_PD2,GSM4054770_Counts_SN_PD3,GSM4054771_Counts_SN_PD4,GSM4054772_Counts_SN_PD5
CARD8,10.209079239946242,9.579293306892072,9.629199955293974,10.438059925367202,8.964603677184323,10.242689432735958,9.644135684863684,9.971006035556874,10.117106698305394,10.418168860691548
CARD8-AS1,7.004703625028426,5.7034883496568245,5.68756464748911,6.580838921130261,5.042250343827796,6.034545884244178,5.858702162371227,6.469153375171577,6.353729080296754,6.459661120047583
CARD9,8.289760705876851,7.0111825199997275,7.371576286359898,8.05128508492068,7.040848605709067,8.197811344306038,8.184919961652561,7.989456946679931,7.6426365971146755,7.654077457814057
CARF,9.50527565294002,9.040678771499532,9.361342891109349,9.931962221319468,8.741048948773448,9.952519949037846,7.815050204569002,9.716579420796345,10.07722163184531,9.744238476857872
CARHSP1,10.546292568504827,9.656446315832644,10.07044970727971,10.770475595300436,9.391224253102228,10.549374610954066,10.30305807831556,10.370035649613467,10.493241022474171,10.319196788650315
CARHSP1-DT,2.0,1.584962500721156,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0
CARINH,8.55137374057929,7.321928094887363,7.686507530540205,8.209458239590449,7.383695653555726,8.299212598364266,7.392317422778761,7.918863237274595,8.175634375866412,7.925032156498939
CARM1,9.988684686772165,9.164922007032839,9.238266195732033,10.227643617866004,8.985841937003341,9.677719641641009,8.800903134658922,9.398745829262596,9.540112536067207,9.262094845370179
CARM1P1,1.6182386555954547,0.0,0.0,3.546215384779364,1.0,0.0,1.018634174139051,0.0,1.6341285575250406,2.0520680472438744
CARMAL,2.807354922057604,2.807354922057604,1.584962500721156,1.584962500721156,2.321928094887362,1.584962500721156,1.0,2.0,3.0,1.0
CARMIL1,9.063392384659744,8.675960560309175,9.052568050804153,9.283088353024002,8.531381460516313,9.079484783826816,8.164906926675688,8.804127793674024,8.894817763307943,9.108527070353775
CARMIL2,8.426264754702098,7.7615512324444795,8.066089190457772,9.041659151637214,8.357547606150888,8.42626056081507,7.20945336562895,7.930731424866177,7.748199559783348,7.658204340679458
CARMIL3,8.459435717196932,7.672425341971495,7.8948117015513395,8.588714635582264,8.204571144249204,8.668884984266247,7.118941072723508,7.727920454563199,8.228818690495881,7.546894459887636
CARMN,8.952359777887404,7.932161591294516,8.792712220754565,8.447376695923353,7.918940735339878,8.56948349688818,7.220949004466779,8.573351802365757,9.013012743379445,8.75665972586174
CARNMT1,7.734709620225838,7.087462841250339,7.066089190457772,8.29920801838728,6.906890595608519,7.741466986401147,6.6293566200796095,7.741466986401147,8.087462841250339,8.194756854422248
CARNMT1-AS1,2.095586907997724,0.0,1.5964581395589856,2.3308451896234152,0.0,2.8200768210975133,0.0,2.3485157172354465,0.0,2.019346088804812
CARNS1,13.64734599259749,13.987885640604457,14.257977058563979,14.165299671442988,13.687156944138907,14.227239879225015,11.011227255423254,13.14306428063141,14.405606859360857,12.792180028857777
CARS1,11.22857040536078,7.664774365012861,9.584840392457833,10.217517917743216,5.35102755219611,10.576214111416,10.249691837318116,10.203650215323425,9.772398708057372,10.23128359212503
